Title,Price,Bedrooms,Bathrooms,Areas,Location,Url
Tanah luas SEMI-D Desa Bestari Salak Tinggi,RM 607 500,4 Bedrooms,3 Bathrooms,4659 sq.ft.,Putrajaya,https://www.mudah.my/Tanah+luas+SEMI+D+Desa+Bestari+Salak+Tinggi-88071863.htm
Facing Lake Semi D English Putrajaya Below Market Value Renovated,RM 1 400 000,6 Bedrooms,5 Bathrooms,3300 sq.ft.,Putrajaya,https://www.mudah.my/Facing+Lake+Semi+D+English+Putrajaya+Below+Market+Value+Renovated-88068630.htm
LIFT n POOL | 2.5 Storey Semi D Presint 12 Putrajaya,RM 2 173 139,6 Bedrooms,6 Bathrooms,4291 sq.ft.,Putrajaya,https://www.mudah.my/LIFT+n+POOL+2+5+Storey+Semi+D+Presint+12+Putrajaya-88065135.htm
[ NEAR SURAU AL-FURQAN ] Rumah Teres Terrace Presint 11 Putrajaya,RM 620 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,https://www.mudah.my/+NEAR+SURAU+AL+FURQAN+Rumah+Teres+Terrace+Presint+11+Putrajaya-83960372.htm
2 1/5 Storey Semi D New Haven American Design Putrajaya Presint 18,RM 1 450 000,5 Bedrooms,4 Bathrooms,3240 sq.ft.,Putrajaya,https://www.mudah.my/2+1+5+Storey+Semi+D+New+Haven+American+Design+Putrajaya+Presint+18-86618260.htm
[fully furnished] bungalow country heights kajang putrajaya,RM 5 200 000,8 Bedrooms,8 Bathrooms,12000 sq.ft.,Putrajaya,https://www.mudah.my/+fully+furnished+bungalow+country+heights+kajang+putrajaya-86672496.htm
LAST GOV DISCOUNT !! 40X75 Freehold Double Storey With HOC Limited!!!,RM 450 854,4 Bedrooms,4 Bathrooms,3214 sq.ft.,Putrajaya,https://www.mudah.my/LAST+GOV+DISCOUNT+40X75+Freehold+Double+Storey+With+HOC+Limited+-88059380.htm
LAST Corner Unit ！【50x90 Freehold And Below Market Value 45%】,RM 419 800,5 Bedrooms,4 Bathrooms,3800 sq.ft.,Putrajaya,https://www.mudah.my/LAST+Corner+Unit+50x90+Freehold+And+Below+Market+Value+45+-84086836.htm
[ HOC 100% Loan ] 22x75 Rumah Landed Townhouse CYBERSOUTH Teres 2 Tkt,RM 369 000,4 Bedrooms,2 Bathrooms,1483 sq.ft.,Putrajaya,https://www.mudah.my/+HOC+100+Loan+22x75+Rumah+Landed+Townhouse+CYBERSOUTH+Teres+2+Tkt-88046154.htm
[Gov Xtra Rebate 25%] Putrajaya 28x90 Dua Tingkat Teres,RM 387 000,4 Bedrooms,4 Bathrooms,3100 sq.ft.,Putrajaya,https://www.mudah.my/+Gov+Xtra+Rebate+25+Putrajaya+28x90+Dua+Tingkat+Teres-86274504.htm
"Semi D With Private Pool & Lift, Presint 12, Putrajaya",RM 2 173 139,6 Bedrooms,6 Bathrooms,4291 sq.ft.,Putrajaya,https://www.mudah.my/Semi+D+With+Private+Pool+Lift+Presint+12+Putrajaya-82963461.htm
"Bungalow With Beautiful Landscape Presint 14, Putrajaya",RM 2 800 000,6 Bedrooms,6 Bathrooms,9000 sq.ft.,Putrajaya,https://www.mudah.my/Bungalow+With+Beautiful+Landscape+Presint+14+Putrajaya-86301774.htm
"Bungalow With Private Pool & Lif, Danau Suria Presint 16, Putrajaya",RM 4 300 000,6 Bedrooms,7 Bathrooms,4850 sq.ft.,Putrajaya,https://www.mudah.my/Bungalow+With+Private+Pool+Lif+Danau+Suria+Presint+16+Putrajaya-86303085.htm
"New Unit (Double Storey, Sg.Merab)(Berdekatan Putrajaya)",RM 650 000,4 Bedrooms,3 Bathrooms,1400 sq.ft.,Putrajaya,https://www.mudah.my/New+Unit+Double+Storey+Sg+Merab+Berdekatan+Putrajaya+-86640680.htm
Rumah Paling MurahBiggest Buildup and Cheapest Di Putrajaya Presint 11,RM 620 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,https://www.mudah.my/Rumah+Paling+MurahBiggest+Buildup+and+Cheapest+Di+Putrajaya+Presint+11-86496517.htm
BEAUTIFUL FREEHOLD Semi D Presint 16 Putrajaya,RM 1 200 000,4 Bedrooms,3 Bathrooms,3600 sq.ft.,Putrajaya,https://www.mudah.my/BEAUTIFUL+FREEHOLD+Semi+D+Presint+16+Putrajaya-83696180.htm
(Limited Unit) Putrajaya 2-Storey 22x70 100%Loan,RM 399 000,4 Bedrooms,4 Bathrooms,2509 sq.ft.,Putrajaya,https://www.mudah.my/+Limited+Unit+Putrajaya+2+Storey+22x70+100+Loan-84393899.htm
[Termurah] Corner lot Presint 8 Putrajaya,RM 870 000,4 Bedrooms,3 Bathrooms,2000 sq.ft.,Putrajaya,https://www.mudah.my/+Termurah+Corner+lot+Presint+8+Putrajaya-84311328.htm
PRESINT 14 Bungalow CANTIK TANAH LUAS Putrajaya near IOI MALL,RM 2 750 000,7 Bedrooms,6 Bathrooms,5600 sq.ft.,Putrajaya,https://www.mudah.my/PRESINT+14+Bungalow+CANTIK+TANAH+LUAS+Putrajaya+near+IOI+MALL-86732563.htm
"Fera Twinvilla 3 Storey Semi - Detached Villa Presint 8,Putrajaya",RM 3 200 000,5 Bedrooms,5 Bathrooms,4521 sq.ft.,Putrajaya,https://www.mudah.my/Fera+Twinvilla+3+Storey+Semi+Detached+Villa+Presint+8+Putrajaya-83267037.htm
Before Chinese New Year Sale !! CHinese Area SemiD Concept 50x90 0%D/P,RM 499 000,5 Bedrooms,4 Bathrooms,4110 sq.ft.,Putrajaya,https://www.mudah.my/Before+Chinese+New+Year+Sale+CHinese+Area+SemiD+Concept+50x90+0+D+P-87463123.htm
FULLY FURNISHED | END LOT Double Storey Terrace Presint 14 Putrajaya,RM 900 000,4 Bedrooms,3 Bathrooms,2195 sq.ft.,Putrajaya,https://www.mudah.my/FULLY+FURNISHED+END+LOT+Double+Storey+Terrace+Presint+14+Putrajaya-87570918.htm
[ CORNER LOT ] Rumah Teres 2.5 Storey Terrace Presint 16 Putrajaya,RM 1 000 000,5 Bedrooms,4 Bathrooms,3010 sq.ft.,Putrajaya,https://www.mudah.my/+CORNER+LOT+Rumah+Teres+2+5+Storey+Terrace+Presint+16+Putrajaya-83696546.htm
"RUMAH LAWA, LUAS dan PRIVASI | 2 Storey Semi D CORNER LOT Putrajaya",RM 1 500 000,5 Bedrooms,5 Bathrooms,3640 sq.ft.,Putrajaya,https://www.mudah.my/RUMAH+LAWA+LUAS+dan+PRIVASI+2+Storey+Semi+D+CORNER+LOT+Putrajaya-88026599.htm
[ DEKAT SURAU AL-FURQAN ] Rumah Teres Terrace Presint 11 Putrajaya,RM 620 000,4 Bedrooms,3 Bathrooms,1540 sq.ft.,Putrajaya,https://www.mudah.my/+DEKAT+SURAU+AL+FURQAN+Rumah+Teres+Terrace+Presint+11+Putrajaya-86704650.htm
"SUASANA TERBAIK DI PUTRAJAYA, NICE HOUSE | 2 Storey Semi D Putrajaya",RM 1 400 000,5 Bedrooms,5 Bathrooms,3300 sq.ft.,Putrajaya,https://www.mudah.my/SUASANA+TERBAIK+DI+PUTRAJAYA+NICE+HOUSE+2+Storey+Semi+D+Putrajaya-88026391.htm
"NEAR PUTRAJAYA! Taman Saujana KLIA, Sepang",RM 550 000,4 Bedrooms,3 Bathrooms,2150 sq.ft.,Putrajaya,https://www.mudah.my/NEAR+PUTRAJAYA+Taman+Saujana+KLIA+Sepang-88025001.htm
FOR SALE: 2.5 Storey Semi D Presint 12 Putrajaya With LIFT & POOL,RM 2 173 139,6 Bedrooms,6 Bathrooms,2760 sq.ft.,Putrajaya,https://www.mudah.my/FOR+SALE+2+5+Storey+Semi+D+Presint+12+Putrajaya+With+LIFT+POOL-84815528.htm
[Limited Loan Reject Unit] [100K Cash Back] 40x85 Double Storey Corner,RM 338 000,4 Bedrooms,4 Bathrooms,4390 sq.ft.,Putrajaya,https://www.mudah.my/+Limited+Loan+Reject+Unit+100K+Cash+Back+40x85+Double+Storey+Corner-83399886.htm
LAST MCO DISCOUNT !! 30X85 Double Sty Hse with 100K Cash Back,RM 342 888,4 Bedrooms,4 Bathrooms,2988 sq.ft.,Putrajaya,https://www.mudah.my/LAST+MCO+DISCOUNT+30X85+Double+Sty+Hse+with+100K+Cash+Back-83399882.htm
FREEHOLD /2 Storey Terrace / NATURA Presint 11 / Putrajaya,RM 780 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,https://www.mudah.my/FREEHOLD+2+Storey+Terrace+NATURA+Presint+11+Putrajaya-88019223.htm
"FULLY FURNISHED 2.5 Storey Semi D, P18 Putrajaya",RM 1 900 000,6 Bedrooms,5 Bathrooms,3700 sq.ft.,Putrajaya,https://www.mudah.my/FULLY+FURNISHED+2+5+Storey+Semi+D+P18+Putrajaya-88017292.htm
"FOR SALE 2 STY TERRACE, Taman Saujana Hijau, PRESINT 11",RM 620 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,https://www.mudah.my/FOR+SALE+2+STY+TERRACE+Taman+Saujana+Hijau+PRESINT+11-86407356.htm
Near KLIA Single Storey Terrace Taman Seroja Bandar Baru Salak Tinggi,RM 350 000,3 Bedrooms,2 Bathrooms,1300 sq.ft.,Putrajaya,https://www.mudah.my/Near+KLIA+Single+Storey+Terrace+Taman+Seroja+Bandar+Baru+Salak+Tinggi-88015724.htm
Renovated n Extended Single Storey Desa Salak Indah Salak Tinggi,RM 350 000,4 Bedrooms,2 Bathrooms,1400 sq.ft.,Putrajaya,https://www.mudah.my/Renovated+n+Extended+Single+Storey+Desa+Salak+Indah+Salak+Tinggi-88015697.htm
PutraJaya UNIT LIMITED [FAST SELLING!!]24x85 Double Storey Luxury G&G,RM 390 888,4 Bedrooms,4 Bathrooms,3247 sq.ft.,Putrajaya,https://www.mudah.my/PutraJaya+UNIT+LIMITED+FAST+SELLING+24x85+Double+Storey+Luxury+G+G-87992976.htm
"[BRAND NEW] 2.5sty Duta Villa Presint 14, Putrajaya",RM 1 250 000,6 Bedrooms,6 Bathrooms,3864 sq.ft.,Putrajaya,https://www.mudah.my/+BRAND+NEW+2+5sty+Duta+Villa+Presint+14+Putrajaya-87583201.htm
[MURAH] Reduced priced double storey presint 11 putrajajaya,RM 620 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,https://www.mudah.my/+MURAH+Reduced+priced+double+storey+presint+11+putrajajaya-86414182.htm
FAST!! [3 Unit More!!! ] Corner 0%DP FREEHOLD 48x100 Double Storey,RM 412 000,4 Bedrooms,4 Bathrooms,3955 sq.ft.,Putrajaya,https://www.mudah.my/FAST+3+Unit+More+Corner+0+DP+FREEHOLD+48x100+Double+Storey-88009492.htm
(BEAUTIFUL LANDSCAPE) Exclusive 2Sty Bungalow at Presint 14 Putrajaya,RM 2 850 000,6 Bedrooms,6 Bathrooms,4800 sq.ft.,Putrajaya,https://www.mudah.my/+BEAUTIFUL+LANDSCAPE+Exclusive+2Sty+Bungalow+at+Presint+14+Putrajaya-87791495.htm
MURAH & LUAS! Double Storey Taman Saujana KLIA,RM 550 000,4 Bedrooms,4 Bathrooms,2150 sq.ft.,Putrajaya,https://www.mudah.my/MURAH+LUAS+Double+Storey+Taman+Saujana+KLIA-87434938.htm
FULLY FURNISHED RENOVATED 2 Storey Semi Detached House Presint 14,RM 1 400 000,4 Bedrooms,5 Bathrooms,3200 sq.ft.,Putrajaya,https://www.mudah.my/FULLY+FURNISHED+RENOVATED+2+Storey+Semi+Detached+House+Presint+14-86155014.htm
Saujana klia near putrajaya,RM 530 000,4 Bedrooms,4 Bathrooms,2150 sq.ft.,Putrajaya,https://www.mudah.my/Saujana+klia+near+putrajaya-87709788.htm
Teres rumah yg MAMPU MILIK (13 mins Putrajaya),RM 320 000,3 Bedrooms,2 Bathrooms,1200 sq.ft.,Putrajaya,https://www.mudah.my/Teres+rumah+yg+MAMPU+MILIK+13+mins+Putrajaya+-87612837.htm
LUXURY HILLTOP 2STY 26x85 0%DP nr PUTRAJAYA more rebate for government,RM 422 000,4 Bedrooms,4 Bathrooms,3400 sq.ft.,Putrajaya,https://www.mudah.my/LUXURY+HILLTOP+2STY+26x85+0+DP+nr+PUTRAJAYA+more+rebate+for+government-80154809.htm
[OPEN SPACE] 2 Storey Semi D Corner Lot Presint 15 Putrajaya,RM 1 500 000,5 Bedrooms,5 Bathrooms,3600 sq.ft.,Putrajaya,https://www.mudah.my/+OPEN+SPACE+2+Storey+Semi+D+Corner+Lot+Presint+15+Putrajaya-87993140.htm
"(NEW UNIT!! MODERN, CHEAP) 2 Storey Terrace, Presint 12, Putrajaya",RM 880 000,4 Bedrooms,3 Bathrooms,2062 sq.ft.,Putrajaya,https://www.mudah.my/+NEW+UNIT+MODERN+CHEAP+2+Storey+Terrace+Presint+12+Putrajaya-86566924.htm
"(RM3K BOOKING!) 3 Storey Corner Lot Semi D, Presint 8, Putrajaya",RM 3 092 300,6 Bedrooms,6 Bathrooms,5036 sq.ft.,Putrajaya,https://www.mudah.my/+RM3K+BOOKING+3+Storey+Corner+Lot+Semi+D+Presint+8+Putrajaya-85168430.htm
[promotion hebat ! !] 24x70 2storey free hold landed cyberjaya,RM 450 888,4 Bedrooms,4 Bathrooms,2980 sq.ft.,Putrajaya,https://www.mudah.my/+promotion+hebat+24x70+2storey+free+hold+landed+cyberjaya-83012164.htm
HOT!!! Dua Tingkat Superlink [Cash Back 70K] 28x80 0%D/P Freehold,RM 413 000,4 Bedrooms,4 Bathrooms,3188 sq.ft.,Putrajaya,https://www.mudah.my/HOT+Dua+Tingkat+Superlink+Cash+Back+70K+28x80+0+D+P+Freehold-87991197.htm
[END LOT] Double storey Presint 9 Putrajaya,RM 780 000,4 Bedrooms,3 Bathrooms,1400 sq.ft.,Putrajaya,https://www.mudah.my/+END+LOT+Double+storey+Presint+9+Putrajaya-87989080.htm
CORNER LOT Freehold Fully Furnished Semi D Presint 16 Putrajaya,RM 1 200 000,4 Bedrooms,3 Bathrooms,4250 sq.ft.,Putrajaya,https://www.mudah.my/CORNER+LOT+Freehold+Fully+Furnished+Semi+D+Presint+16+Putrajaya-84833592.htm
Property for sale presint 9,RM 680 000,4 Bedrooms,3 Bathrooms,1900 sq.ft.,Putrajaya,https://www.mudah.my/Property+for+sale+presint+9-87987967.htm
"Fully Furnished NEW HAVEN 2 1/2 Storey Semi D Presint 18, Putrajaya",RM 1 400 000,5 Bedrooms,4 Bathrooms,3300 sq.ft.,Putrajaya,https://www.mudah.my/Fully+Furnished+NEW+HAVEN+2+1+2+Storey+Semi+D+Presint+18+Putrajaya-87988090.htm
[Corner Lot] 2.5 Storey View Masjid Putrajaya Presint 8 Putrajaya,RM 1 100 000,4 Bedrooms,3 Bathrooms,2865 sq.ft.,Putrajaya,https://www.mudah.my/+Corner+Lot+2+5+Storey+View+Masjid+Putrajaya+Presint+8+Putrajaya-84169757.htm
CORNER LOT Freehold 2 Storey Semi D Presint 15 Putrajaya,RM 1 500 000,5 Bedrooms,4 Bathrooms,3500 sq.ft.,Putrajaya,https://www.mudah.my/CORNER+LOT+Freehold+2+Storey+Semi+D+Presint+15+Putrajaya-82081385.htm
[end lot] partly furnished double storey presint 9 putrajaya,RM 780 000,4 Bedrooms,3 Bathrooms,1700 sq.ft.,Putrajaya,https://www.mudah.my/+end+lot+partly+furnished+double+storey+presint+9+putrajaya-81478493.htm
Freehold Double Storey Link With LakeView Putrajaya 15min,RM 687 000,4 Bedrooms,4 Bathrooms,2100 sq.ft.,Putrajaya,https://www.mudah.my/Freehold+Double+Storey+Link+With+LakeView+Putrajaya+15min-87611036.htm
"Double storey precinct 11, putrajaya for sale",RM 1 130 000,5 Bedrooms,6 Bathrooms,2742 sq.ft.,Putrajaya,https://www.mudah.my/Double+storey+precinct+11+putrajaya+for+sale-82472149.htm
"Landed 2 sty Terrace Double Storey, Kota Warisan, Sepang",RM 446 000,4 Bedrooms,3 Bathrooms,1460 sq.ft.,Putrajaya,https://www.mudah.my/Landed+2+sty+Terrace+Double+Storey+Kota+Warisan+Sepang-87424257.htm
SERA TWIN VILLA 3 Storey Semi D PRESINT 8 Putrajaya [FULLY FURNISHED],RM 2 950 000,6 Bedrooms,6 Bathrooms,3768 sq.ft.,Putrajaya,https://www.mudah.my/SERA+TWIN+VILLA+3+Storey+Semi+D+PRESINT+8+Putrajaya+FULLY+FURNISHED+-87980148.htm
PUTRAJAYA PRESINT 12: 2.5 Storey with pool & lift,RM 2 173 139,6 Bedrooms,7 Bathrooms,4291 sq.ft.,Putrajaya,https://www.mudah.my/PUTRAJAYA+PRESINT+12+2+5+Storey+with+pool+lift-87977431.htm
KITCHEN CABINET 2 Storey Semi D Putrajaya,RM 1 400 000,5 Bedrooms,5 Bathrooms,3300 sq.ft.,Putrajaya,https://www.mudah.my/KITCHEN+CABINET+2+Storey+Semi+D+Putrajaya-87977284.htm
NEW HOUSE 2-Storey Kg Abu Bakar Baginda Bangi - NEAR PUTRAJAYA,RM 600 000,4 Bedrooms,4 Bathrooms,2160 sq.ft.,Putrajaya,https://www.mudah.my/NEW+HOUSE+2+Storey+Kg+Abu+Bakar+Baginda+Bangi+NEAR+PUTRAJAYA-87904026.htm
FULLY FURNISHED EXCLUSIVE BALINESE STYLE Bungalow Presint 10 Putrajaya,RM 4 300 000,More than 10 Bedroom,9 Bathrooms,7700 sq.ft.,Putrajaya,https://www.mudah.my/FULLY+FURNISHED+EXCLUSIVE+BALINESE+STYLE+Bungalow+Presint+10+Putrajaya-86616968.htm
Teres 1tgkt rumah yg MAMPU MILIK (13 mins Putrajaya),RM 320 000,3 Bedrooms,2 Bathrooms,1200 sq.ft.,Putrajaya,https://www.mudah.my/Teres+1tgkt+rumah+yg+MAMPU+MILIK+13+mins+Putrajaya+-87856929.htm
"Presint 14 PALING MURAH near Alamanda, INSPEN and P. Diplomatik",RM 790 000,4 Bedrooms,3 Bathrooms,1905 sq.ft.,Putrajaya,https://www.mudah.my/Presint+14+PALING+MURAH+near+Alamanda+INSPEN+and+P+Diplomatik-87972281.htm
Putrajaya Precint 11 Double Storey Link House Corner Lot,RM 950 000,4 Bedrooms,3 Bathrooms,3287 sq.ft.,Putrajaya,https://www.mudah.my/Putrajaya+Precint+11+Double+Storey+Link+House+Corner+Lot-86657990.htm
"2 Storey Intermediate Terrace Presint 11, Putrajaya",RM 620 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,https://www.mudah.my/2+Storey+Intermediate+Terrace+Presint+11+Putrajaya-87968764.htm
"2 Storey Intermediate Terrace Presint 11, Putrajaya - near Surau",RM 620 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,https://www.mudah.my/2+Storey+Intermediate+Terrace+Presint+11+Putrajaya+near+Surau-87964582.htm
For sale|2 sty terrace|presint 11,RM 620 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,https://www.mudah.my/For+sale+2+sty+terrace+presint+11-86403492.htm
NEAR PUTRAJAYA GATE 1 Banglo Setingkat Kg Dato Abu Bakar Baginda Bangi,RM 880 000,5 Bedrooms,5 Bathrooms,2200 sq.ft.,Putrajaya,https://www.mudah.my/NEAR+PUTRAJAYA+GATE+1+Banglo+Setingkat+Kg+Dato+Abu+Bakar+Baginda+Bangi-87740168.htm
2 1/2 Storey Semi D New Haven Presint 18,RM 1 480 000,6 Bedrooms,5 Bathrooms,3300 sq.ft.,Putrajaya,https://www.mudah.my/2+1+2+Storey+Semi+D+New+Haven+Presint+18-87863600.htm
Extra Land Corner Lot 2.5 Storey Terrace house in Presint 16 Putrajaya,RM 1 800 000,5 Bedrooms,5 Bathrooms,3300 sq.ft.,Putrajaya,https://www.mudah.my/Extra+Land+Corner+Lot+2+5+Storey+Terrace+house+in+Presint+16+Putrajaya-76806388.htm
"[side by side] Double Storey Presint 11, Putrajaya",RM 810 000,4 Bedrooms,3 Bathrooms,2300 sq.ft.,Putrajaya,https://www.mudah.my/+side+by+side+Double+Storey+Presint+11+Putrajaya-87953514.htm
"Duta Terrace II, Fully Fitted 2 Story Int Terrace, Presint 14",RM 880 000,4 Bedrooms,3 Bathrooms,1905 sq.ft.,Putrajaya,https://www.mudah.my/Duta+Terrace+II+Fully+Fitted+2+Story+Int+Terrace+Presint+14-87681946.htm
[STRATEGIC LOCATION] 2Sty Townhouse Precint 16 Putrajaya,RM 430 000,3 Bedrooms,3 Bathrooms,1741 sq.ft.,Putrajaya,https://www.mudah.my/+STRATEGIC+LOCATION+2Sty+Townhouse+Precint+16+Putrajaya-87947922.htm
[F/RENO dengan LOTENG] 1Sty Taman Lestari Mewah Dengkil PICC Putrajaya,RM 510 000,4 Bedrooms,3 Bathrooms,1500 sq.ft.,Putrajaya,https://www.mudah.my/+F+RENO+dengan+LOTENG+1Sty+Taman+Lestari+Mewah+Dengkil+PICC+Putrajaya-87947988.htm
Single Storey Terrace Taman Warisan Bestari Dengkil,RM 389 000,4 Bedrooms,2 Bathrooms,1400 sq.ft.,Putrajaya,https://www.mudah.my/Single+Storey+Terrace+Taman+Warisan+Bestari+Dengkil-87615317.htm
[BELOW MARKET PRICE 70%!!!] Corner Freehold 25x100 Double Storey House,RM 267 000,5 Bedrooms,5 Bathrooms,4122 sq.ft.,Putrajaya,https://www.mudah.my/+BELOW+MARKET+PRICE+70+Corner+Freehold+25x100+Double+Storey+House-86338482.htm
"Bungalow With Beautiful Landscape At Presint 14, Putrajaya",RM 2 800 000,6 Bedrooms,6 Bathrooms,9000 sq.ft.,Putrajaya,https://www.mudah.my/Bungalow+With+Beautiful+Landscape+At+Presint+14+Putrajaya-87943725.htm
Corner lot 2 storey terrace presint 8 putrajaya for sale!!!!!,RM 1 000 000,4 Bedrooms,4 Bathrooms,2670 sq.ft.,Putrajaya,https://www.mudah.my/Corner+lot+2+storey+terrace+presint+8+putrajaya+for+sale+-87851493.htm
Semi D - CLuster 9 Putra Perdana sebelah taman permainan,RM 430 000,4 Bedrooms,3 Bathrooms,2070 sq.ft.,Putrajaya,https://www.mudah.my/Semi+D+CLuster+9+Putra+Perdana+sebelah+taman+permainan-84418609.htm
Near KL Area -(Bigger House) (0%DownPayment)22x75 FreeHold Rumah Milik,RM 500 111,4 Bedrooms,4 Bathrooms,2689 sq.ft.,Putrajaya,https://www.mudah.my/Near+KL+Area+Bigger+House+0+DownPayment+22x75+FreeHold+Rumah+Milik-87942793.htm
[Below Market Value 70%!!!!] 45x85 0%DP F/H Double Storey Superlink!!!,RM 418 000,5 Bedrooms,4 Bathrooms,4100 sq.ft.,Putrajaya,https://www.mudah.my/+Below+Market+Value+70+45x85+0+DP+F+H+Double+Storey+Superlink+-84857373.htm
3 storey semi d sera twin villa presint 8 (private pool),RM 1 980 000,6 Bedrooms,6 Bathrooms,4090 sq.ft.,Putrajaya,https://www.mudah.my/3+storey+semi+d+sera+twin+villa+presint+8+private+pool+-87940212.htm
2 storey semi d presint corner lot 15 putrajaya (renovated),RM 1 500 000,5 Bedrooms,5 Bathrooms,3640 sq.ft.,Putrajaya,https://www.mudah.my/2+storey+semi+d+presint+corner+lot+15+putrajaya+renovated+-87938970.htm
Last!! Extra 66%Rebate!! [288K Cash Back] Freehold 45X100 Coner House,RM 403 000,5 Bedrooms,4 Bathrooms,3482 sq.ft.,Putrajaya,https://www.mudah.my/Last+Extra+66+Rebate+288K+Cash+Back+Freehold+45X100+Coner+House-87933747.htm
New!!! [128%Loan] 0%Dp Freehold 45X97 Cozy Double Storey,RM 400 000,5 Bedrooms,5 Bathrooms,4100 sq.ft.,Putrajaya,https://www.mudah.my/New+128+Loan+0+Dp+Freehold+45X97+Cozy+Double+Storey-87933742.htm
New!! [Buy One Free One+High Cash Back] Freehold 45X100 Big Coner Unit,RM 442 000,4 Bedrooms,4 Bathrooms,3949 sq.ft.,Putrajaya,https://www.mudah.my/New+Buy+One+Free+One+High+Cash+Back+Freehold+45X100+Big+Coner+Unit-87933737.htm
New! [High Cash Back+3K Gaji Can Approve] Freehold 39X48 Double Storey,RM 423 000,5 Bedrooms,4 Bathrooms,3574 sq.ft.,Putrajaya,https://www.mudah.my/New+High+Cash+Back+3K+Gaji+Can+Approve+Freehold+39X48+Double+Storey-87933756.htm
Semi D House Yara Twinvilla Facing lake Presint 8 Putrajaya,RM 3 000 000,5 Bedrooms,5 Bathrooms,5300 sq.ft.,Putrajaya,https://www.mudah.my/Semi+D+House+Yara+Twinvilla+Facing+lake+Presint+8+Putrajaya-87930946.htm
"BELOW MV!!!2.5 Storey Semi D Presint 18[NEW HAVEN], Putrajaya,",RM 1 450 000,5 Bedrooms,4 Bathrooms,3300 sq.ft.,Putrajaya,https://www.mudah.my/BELOW+MV+2+5+Storey+Semi+D+Presint+18+NEW+HAVEN+Putrajaya+-87930362.htm
[BUNGALOW] Taman Bayu Villa Kg Dato Abu Bakar Baginda [PUTRAJAYA],RM 880 000,4 Bedrooms,5 Bathrooms,5500 sq.ft.,Putrajaya,https://www.mudah.my/+BUNGALOW+Taman+Bayu+Villa+Kg+Dato+Abu+Bakar+Baginda+PUTRAJAYA+-87930056.htm
"[NEW UNIT]2.5 Storey Hyperlinks, Duta Villa Precinct 14, Putrajaya",RM 1 560 000,6 Bedrooms,6 Bathrooms,3950 sq.ft.,Putrajaya,https://www.mudah.my/+NEW+UNIT+2+5+Storey+Hyperlinks+Duta+Villa+Precinct+14+Putrajaya-87929962.htm
Non Bumi Lot 3 sty Semi D Jalan Temoleh 8/7 Presint 8 Putrajaya,RM 3 825 000,6 Bedrooms,5 Bathrooms,5026 sq.ft.,Putrajaya,https://www.mudah.my/Non+Bumi+Lot+3+sty+Semi+D+Jalan+Temoleh+8+7+Presint+8+Putrajaya-87928741.htm
"2.5 Storey Semi D Presint 12, Putrajaya [PRIVATE LIFT AND POOL]",RM 2 173 139,6 Bedrooms,7 Bathrooms,4291 sq.ft.,Putrajaya,https://www.mudah.my/2+5+Storey+Semi+D+Presint+12+Putrajaya+PRIVATE+LIFT+AND+POOL+-87928245.htm
"MURAH Rumah Teres 2 Tingkat, Presint 11, Putrajaya",RM 620 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,https://www.mudah.my/MURAH+Rumah+Teres+2+Tingkat+Presint+11+Putrajaya-86455921.htm
"PREMIUM BUNGALOW - Presint 10, Putrajaya",RM 4 500 000,5 Bedrooms,4 Bathrooms,10691 sq.ft.,Putrajaya,https://www.mudah.my/PREMIUM+BUNGALOW+Presint+10+Putrajaya-86578204.htm
"3 Storey Hyperlink Terrace Duta Villa, Presint 14, Putrajaya",RM 1 345 000,6 Bedrooms,6 Bathrooms,3660 sq.ft.,Putrajaya,https://www.mudah.my/3+Storey+Hyperlink+Terrace+Duta+Villa+Presint+14+Putrajaya-87909560.htm
[FREEHOLD] Lake View Garden Home Concept with RM100K Cashback,RM 686 000,4 Bedrooms,4 Bathrooms,2500 sq.ft.,Putrajaya,https://www.mudah.my/+FREEHOLD+Lake+View+Garden+Home+Concept+with+RM100K+Cashback-86519769.htm
"Double Storey Townhouse Precint 16 Putrajaya, FOR SALE!",RM 430 000,3 Bedrooms,3 Bathrooms,1216 sq.ft.,Putrajaya,https://www.mudah.my/Double+Storey+Townhouse+Precint+16+Putrajaya+FOR+SALE+-87685589.htm
"2.5 Storey SEMI D, Near Istana Melawati, Presint 12 Putrajaya",RM 2 173 139,5 Bedrooms,6 Bathrooms,4291 sq.ft.,Putrajaya,https://www.mudah.my/2+5+Storey+SEMI+D+Near+Istana+Melawati+Presint+12+Putrajaya-87907802.htm
SPACIOUS NICE Double Storey Ceria Residence Cyberjaya,RM 890 000,5 Bedrooms,5 Bathrooms,1650 sq.ft.,Putrajaya,https://www.mudah.my/SPACIOUS+NICE+Double+Storey+Ceria+Residence+Cyberjaya-86472188.htm
